"TOA5","21492","CR1000X","21492","CR1000X.Std.04.02","CPU:Lab2.CR1X","33475","SlowResponse"
"TIMESTAMP","RECORD","AirTC","RH","windSpeed","windDirection","gustWindSpeed","AirTemp"
"TS","RN","Deg C","%","m/s","deg","m/s","degC"
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-01-25 22:22:00",301,-1.206337,41.75034,0.07,271.4,0.07,-2
"2022-01-25 22:23:00",302,-1.202591,41.71767,0.37,184.9,0.37,-2.2
"2022-01-25 22:24:00",303,-1.282509,41.66499,0.48,336.8,0.48,-2.1
"2022-01-25 22:25:00",304,-1.349663,41.58232,0.63,327.8,0.63,-1.8
"2022-01-25 22:26:00",305,-1.451111,41.58145,1.19,315.8,1.19,-1.8
"2022-01-25 22:27:00",306,-1.477425,41.63086,0.26,284.1,0.26,-2.1
"2022-01-25 22:28:00",307,-1.48114,41.61823,0.14,319.7,0.14,-2.1
"2022-01-25 22:29:00",308,-1.491264,41.64389,0.33,249.4,0.33,-2.2
"2022-01-25 22:30:00",309,-1.541969,41.68524,0.57,243.2,0.57,-1.7
"2022-01-25 22:31:00",310,-1.565147,41.65356,0.06,140.4,0.06,-1.9
"2022-01-25 22:32:00",311,-1.588425,41.68334,0.4,129.6,0.4,-1.9
"2022-01-25 22:33:00",312,-1.542534,41.65508,0.17,19.4,0.17,-2.1
"2022-01-25 22:34:00",313,-1.561607,41.73188,0.31,324.4,0.31,-1.9
"2022-01-25 22:35:00",314,-1.614594,41.79528,0.25,256.1,0.25,-1.6
"2022-01-25 22:36:00",315,-1.633453,41.74747,0.37,100.6,0.37,-1.8
"2022-01-25 22:37:00",316,-1.614777,41.81453,0.49,313.9,0.49,-1.2
"2022-01-25 22:38:00",317,-1.60392,41.78449,0.54,355.1,0.54,-0.8
"2022-01-25 22:39:00",318,-1.555214,41.95727,0.33,352.8,0.33,-0.8
"2022-01-25 22:40:00",319,-1.467346,42.00693,0.2,45,0.2,-1.2
"2022-01-25 22:41:00",320,-1.451035,41.93056,0.33,227.5,0.33,-1.2
"2022-01-25 22:42:00",321,-1.386864,41.94347,0.31,354.2,0.31,-1.2
"2022-01-25 22:43:00",322,-1.270638,42.01517,0.12,268.4,0.12,-1.5
"2022-01-25 22:44:00",323,-1.241638,41.95732,0.32,338.1,0.32,-1.1
"2022-01-25 22:45:00",324,-1.220764,41.96874,0.09,356.9,0.09,-1.8
"2022-01-25 22:46:00",325,-1.268921,41.90635,0.11,285.7,0.11,-1.3
"2022-01-25 22:47:00",326,-1.212997,41.91021,0.14,185,0.14,-1.7
"2022-01-25 22:48:00",327,-1.21286,42.04662,0.03,335.9,0.03,-1.9
"2022-01-25 22:49:00",328,-1.196259,41.9241,0.24,72.1,0.24,-1.7
"2022-01-25 22:50:00",329,-1.177666,41.92878,0.37,325.6,0.37,-1.8
"2022-01-25 22:51:00",330,-1.217247,41.87484,0.66,192.7,0.66,-1.3
"2022-01-25 22:52:00",331,-1.223351,41.87353,0.67,212,0.67,-1.4
"2022-01-25 22:53:00",332,-1.165337,42.03855,0.51,273.6,0.51,-1.6
"2022-01-25 22:54:00",333,-1.152565,41.9153,0.21,354.3,0.21,-1.8
"2022-01-25 22:55:00",334,-1.152054,41.89024,0.27,1.7,0.27,-2
"2022-01-25 22:56:00",335,-1.196404,41.83688,0.43,304.1,0.43,-1.7
"2022-01-25 22:57:00",336,-1.222115,41.84759,0.5,267.6,0.5,-1.7
"2022-01-25 22:58:00",337,-1.221634,41.84127,0.63,190.2,0.63,-1.7
"2022-01-25 22:59:00",338,-1.177589,41.84026,0.19,211.6,0.19,-1.7
"2022-01-25 23:00:00",339,-1.24086,41.86386,0.64,290,0.64,-1.8
"2022-01-25 23:01:00",340,-1.265808,41.80001,0.46,211.6,0.46,-1.9
"2022-01-25 23:02:00",341,-1.289185,41.81831,0.61,171.5,0.61,-1.7
"2022-01-25 23:03:00",342,-1.309357,41.81799,0.41,130.1,0.41,-1.8
"2022-01-25 23:04:00",343,-1.296524,41.80288,0.33,73.1,0.33,-2
"2022-01-25 23:05:00",344,-1.270615,41.82943,0.32,137.8,0.32,-1.6
"2022-01-25 23:06:00",345,-1.299858,41.87985,0.3,175.5,0.3,-1.6
"2022-01-25 23:07:00",346,-1.362381,41.80898,0.52,200.7,0.52,-1.7
"2022-01-25 23:08:00",347,-1.350594,41.84385,0.75,253.2,0.75,-1.8
"2022-01-25 23:09:00",348,-1.323051,41.85524,0.52,203.2,0.52,-1.7
"2022-01-25 23:10:00",349,-1.334602,41.86239,0.32,269.2,0.32,-1.9
"2022-01-25 23:11:00",350,-1.356773,41.8194,0.49,262,0.49,-1.8
"2022-01-25 23:12:00",351,-1.382095,41.85087,0.64,201.4,0.64,-1.6
"2022-01-25 23:13:00",352,-1.397385,41.85288,1.05,232.2,1.05,-1.8
"2022-01-25 23:14:00",353,-1.381287,41.81442,1.49,231.2,1.49,-1.7
"2022-01-25 23:15:00",354,-1.371796,41.85883,1.06,233.7,1.06,-1.7
"2022-01-25 23:16:00",355,-1.422615,41.78503,0.63,233.1,0.63,-1.9
"2022-01-25 23:17:00",356,-1.449051,41.8467,0.08,203.7,0.08,-2.1
"2022-01-25 23:18:00",357,-1.497604,41.80781,0.79,270.9,0.79,-1.9
"2022-01-25 23:19:00",358,-1.458664,41.81602,0.54,323.6,0.54,-2.1
"2022-01-25 23:20:00",359,-1.508018,41.83531,0.52,285,0.52,-2
"2022-01-25 23:21:00",360,-1.588135,41.76564,0.31,350.4,0.31,-2.1
"2022-01-25 23:22:00",361,-1.575325,41.78402,0.46,233.8,0.46,-1.9
"2022-01-25 23:23:00",362,-1.574783,41.79711,0.12,181.4,0.12,-2.1
"2022-01-25 23:24:00",363,-1.616295,41.80954,0.3,241.9,0.3,-2.1
"2022-01-25 23:25:00",364,-1.597023,41.82678,0.39,89.4,0.39,-2.1
"2022-01-25 23:26:00",365,-1.662743,41.78904,1.41,158.8,1.41,-2
"2022-01-25 23:27:00",366,-1.679405,41.81001,0.61,180,0.61,-2.1
"2022-01-25 23:28:00",367,-1.713959,41.84392,0.37,179.2,0.37,-2.2
"2022-01-25 23:29:00",368,-1.686348,41.85581,0.52,344.2,0.52,-2.3
"2022-01-25 23:30:00",369,-1.745499,41.85823,1.33,192,1.33,-2.2
"2022-01-25 23:31:00",370,-1.810028,41.82952,0.69,181.1,0.69,-2.1
"2022-01-25 23:32:00",371,-1.790352,41.85437,0.67,192.7,0.67,-2.2
"2022-01-25 23:33:00",372,-1.826317,41.97303,0.59,307.1,0.59,-2.4
"2022-01-25 23:34:00",373,-1.877335,41.89347,0.33,299.5,0.33,-2.4
"2022-01-25 23:35:00",374,-1.857468,41.8997,1.17,189.6,1.17,-2.3
"2022-01-25 23:36:00",375,-1.944878,41.87676,1.19,228.3,1.19,-2.3
"2022-01-25 23:37:00",376,-1.999466,41.87405,0.37,248,0.37,-2.5
"2022-01-25 23:38:00",377,-1.945229,41.94651,0.23,289.8,0.23,-2.4
"2022-01-25 23:39:00",378,-2.008575,41.93204,0.4,249.4,0.4,-2.3
"2022-01-25 23:40:00",379,-2.037521,41.83813,0.16,275.8,0.16,-2.4
"2022-01-25 23:41:00",380,-2.06604,41.92022,0.26,158.3,0.26,-2.4
"2022-01-25 23:42:00",381,-2.136475,41.94246,0.33,158.7,0.33,-2.5
"2022-01-25 23:43:00",382,-2.09362,41.98441,0.99,228.2,0.99,-2.3
"2022-01-25 23:44:00",383,-2.108398,42.02466,0.46,272.3,0.46,-2.5
"2022-01-25 23:45:00",384,-2.125969,42.03812,1,143.9,1,-2.5
"2022-01-25 23:46:00",385,-2.119354,42.05083,1.05,313,1.05,-2.5
"2022-01-25 23:47:00",386,-2.115959,42.02152,0.13,126.2,0.13,-2.6
"2022-01-25 23:48:00",387,-2.129356,42.05633,0.4,241.6,0.4,-2.6
"2022-01-25 23:49:00",388,-2.177063,42.05874,0.09,40.6,0.09,-2.6
"2022-01-25 23:50:00",389,-2.215805,42.07432,0.22,257.1,0.22,-2.8
"2022-01-25 23:51:00",390,-2.21711,42.08161,1,203.9,1,-2.5
"2022-01-25 23:52:00",391,-2.25061,42.07899,1,189.9,1,-2.5
"2022-01-25 23:53:00",392,-2.231133,42.13403,0.35,180.8,0.35,-2.6
"2022-01-25 23:54:00",393,-2.269676,42.09491,0.28,292.8,0.28,-2.7
"2022-01-25 23:55:00",394,-2.296303,42.15002,0.38,95.4,0.38,-2.6
"2022-01-25 23:56:00",395,-2.302551,42.28519,0.18,195.4,0.18,-2.7
"2022-01-25 23:57:00",396,-2.318718,42.15564,1.07,198.8,1.07,-2.4
"2022-01-25 23:58:00",397,-2.338264,42.18399,1.97,300.4,1.97,-2.7
"2022-01-25 23:59:00",398,-2.345215,42.19807,0.1,67.5,0.1,-2.9
"2022-01-26 00:00:00",399,-2.356384,42.207,0.46,277.8,0.46,-2.7
"2022-01-26 00:01:00",400,-2.403191,42.33291,0.42,257.8,0.42,-2.8
"2022-01-26 00:02:00",401,-2.411255,42.22935,0.3,309.8,0.3,-2.7
"2022-01-26 00:03:00",402,-2.472885,42.23229,0.86,306.3,0.86,-2.7
"2022-01-26 00:04:00",403,-2.477165,42.24709,0.42,289.5,0.42,-2.6
"2022-01-26 00:05:00",404,-2.499893,42.26672,0.26,160.2,0.26,-2.5
"2022-01-26 00:06:00",405,-2.472778,42.27591,0.15,36.8,0.15,-2.5
"2022-01-26 00:07:00",406,-2.482544,42.32607,0.01,267,0.01,-2.7
"2022-01-26 00:08:00",407,-2.449005,42.32689,0.6,283.1,0.6,-2.8
"2022-01-26 00:09:00",408,-2.499222,42.29835,0.11,307.2,0.11,-2.8
"2022-01-26 00:10:00",409,-2.47496,42.34777,0.47,297,0.47,-2.8
"2022-01-26 00:11:00",410,-2.470215,42.27888,0.35,288.5,0.35,-2.9
"2022-01-26 00:12:00",411,-2.458862,42.3933,0.48,339.2,0.48,-2.6
"2022-01-26 00:13:00",412,-2.469658,42.43761,0.08,17,0.08,-2.9
"2022-01-26 00:14:00",413,-2.491989,42.43335,0.3,315,0.3,-2.8
"2022-01-26 00:15:00",414,-2.485985,42.43177,0.24,341.3,0.24,-2.7
"2022-01-26 00:16:00",415,-2.506165,42.48794,0.2,358.7,0.2,-2.6
"2022-01-26 00:17:00",416,-2.491318,42.48965,0.52,241.1,0.52,-2.5
"2022-01-26 00:18:00",417,-2.541374,42.55426,0.22,235.9,0.22,-2.7
"2022-01-26 00:19:00",418,-2.527214,42.54762,0.97,282.3,0.97,-2.5
"2022-01-26 00:20:00",419,-2.543091,42.59034,0.59,38.1,0.59,-2.5
"2022-01-26 00:21:00",420,-2.421661,42.8266,0.63,229.5,0.63,-2.4
"2022-01-26 00:22:00",421,-2.341827,42.71986,0.95,236,0.95,-2.5
"2022-01-26 00:23:00",422,-2.299667,42.74777,0.72,254.2,0.72,-2.5
"2022-01-26 00:24:00",423,-2.269264,42.69064,1.08,272,1.08,-2.7
"2022-01-26 00:25:00",424,-2.260971,42.65621,0.73,215.7,0.73,-2.5
"2022-01-26 00:26:00",425,-2.23246,42.59966,1.19,257.3,1.19,-2.7
"2022-01-26 00:27:00",426,-2.244926,42.60637,0.74,238,0.74,-2.6
"2022-01-26 00:28:00",427,-2.239601,42.46977,1.62,245.7,1.62,-2.5
"2022-01-26 00:29:00",428,-2.267548,42.56334,0.77,200.9,0.77,-2.4
"2022-01-26 00:30:00",429,-2.219803,42.55657,0.73,167.9,0.73,-2.5
"2022-01-26 00:31:00",430,-2.182365,42.58239,1.59,245.8,1.59,-2.3
"2022-01-26 00:32:00",431,-2.15522,42.57473,1.47,213.8,1.47,-2.4
"2022-01-26 00:33:00",432,-2.122551,42.5096,1.17,227.8,1.17,-2.4
"2022-01-26 00:34:00",433,-2.119095,42.5396,0.97,240.3,0.97,-2.5
"2022-01-26 00:35:00",434,-2.04155,42.602,1,274.7,1,-2.2
"2022-01-26 00:36:00",435,-2.048698,42.51081,1.87,185,1.87,-2.4
"2022-01-26 00:37:00",436,-2.085068,42.56443,1.31,204.5,1.31,-2.4
"2022-01-26 00:38:00",437,-2.088959,42.42357,1.82,166,1.82,-2.4
"2022-01-26 00:39:00",438,-2.072189,42.39837,1.08,207.3,1.08,-2.4
"2022-01-26 00:40:00",439,-2.046326,42.44113,1.15,238.3,1.15,-2.3
"2022-01-26 00:41:00",440,-2.064934,42.37869,0.14,230.2,0.14,-2.5
"2022-01-26 00:42:00",441,-2.027824,42.40433,0.47,261.3,0.47,-2.7
"2022-01-26 00:43:00",442,-2.027748,42.27119,0.87,254.4,0.87,-2.6
"2022-01-26 00:44:00",443,-2.090332,42.26497,0.18,211.4,0.18,-2.7
"2022-01-26 00:45:00",444,-2.094055,42.16024,0.94,288.2,0.94,-2.7
"2022-01-26 00:46:00",445,-2.137558,42.29712,0.58,352.4,0.58,-2.9
"2022-01-26 00:47:00",446,-2.218559,42.24696,0.65,288.2,0.65,-2.4
"2022-01-26 00:48:00",447,-2.255249,42.2355,0.5,325.6,0.5,-2.9
"2022-01-26 00:49:00",448,-2.311386,42.24035,0.05,37.4,0.05,-3
"2022-01-26 00:50:00",449,-2.326447,42.29734,0.33,204.9,0.33,-2.7
"2022-01-26 00:51:00",450,-2.367477,42.265,1.25,247.7,1.25,-2.5
"2022-01-26 00:52:00",451,-2.415977,42.37763,0.78,247.2,0.78,-2.7
"2022-01-26 00:53:00",452,-2.382927,42.30426,0.71,42.7,0.71,-2.5
"2022-01-26 00:54:00",453,-2.402992,42.37102,0.36,167.7,0.36,-2.5
"2022-01-26 00:55:00",454,-2.381088,42.30533,0.26,323.9,0.26,-2.6
"2022-01-26 00:56:00",455,-2.354446,42.39248,0.44,285.5,0.44,-3
"2022-01-26 00:57:00",456,-2.410034,42.4734,0.3,182.4,0.3,-2.7
"2022-01-26 00:58:00",457,-2.446938,42.36486,0.29,322,0.29,-3
"2022-01-26 00:59:00",458,-2.440155,42.37598,0.04,200.4,0.04,-2.8
"2022-01-26 01:00:00",459,-2.431038,42.39586,0.61,329.6,0.61,-2.8
"2022-01-26 01:01:00",460,-2.451271,42.45799,0.43,186.5,0.43,-2.7
"2022-01-26 01:02:00",461,-2.498215,42.40345,0.23,201.3,0.23,-2.9
"2022-01-26 01:03:00",462,-2.519539,42.44001,0.24,21.3,0.24,-2.9
"2022-01-26 01:04:00",463,-2.545784,42.4617,0.2,2,0.2,-3
"2022-01-26 01:05:00",464,-2.539055,42.48985,0.33,341.5,0.33,-3.1
"2022-01-26 01:06:00",465,-2.566841,42.47955,0.09,335.4,0.09,-3
"2022-01-26 01:07:00",466,-2.618118,42.50369,0.09,221.8,0.09,-3.1
"2022-01-26 01:08:00",467,-2.677361,42.5259,0.81,180.4,0.81,-3.1
"2022-01-26 01:09:00",468,-2.643501,42.49785,1.09,244.3,1.09,-2.9
"2022-01-26 01:10:00",469,-2.690613,42.5805,0.86,211.9,0.86,-2.8
"2022-01-26 01:11:00",470,-2.735153,42.73085,0.92,206.7,0.92,-2.8
"2022-01-26 01:12:00",471,-2.672523,42.62368,0.26,230,0.26,-3
"2022-01-26 01:13:00",472,-2.671425,42.6669,0.27,162.9,0.27,-3
"2022-01-26 01:14:00",473,-2.656593,42.64088,0.24,294.9,0.24,-3.2
"2022-01-26 01:15:00",474,-2.642181,42.69099,0.44,173.9,0.44,-3
"2022-01-26 01:16:00",475,-2.679237,42.64476,1.44,209.7,1.44,-2.9
"2022-01-26 01:17:00",476,-2.656593,42.67237,0.68,220.1,0.68,-3
"2022-01-26 01:18:00",477,-2.649429,42.76102,0.48,274.4,0.48,-3
"2022-01-26 01:19:00",478,-2.637024,42.70993,1.19,222.2,1.19,-2.9
"2022-01-26 01:20:00",479,-2.651474,42.71384,0.26,266.1,0.26,-3.2
"2022-01-26 01:21:00",480,-2.678635,42.68724,1.48,212.5,1.48,-2.9
"2022-01-26 01:22:00",481,-2.705132,42.70302,0.64,250.7,0.64,-3.1
"2022-01-26 01:23:00",482,-2.706444,42.67753,1.08,207.2,1.08,-3.2
"2022-01-26 01:24:00",483,-2.688721,42.71109,1.06,218,1.06,-3.1
"2022-01-26 01:25:00",484,-2.757088,42.63011,0.33,194.6,0.33,-3.2
"2022-01-26 01:26:00",485,-2.81823,42.65534,1.26,311.9,1.26,-3.2
"2022-01-26 01:27:00",486,-2.838074,42.66409,0.86,330.4,0.86,-3.2
"2022-01-26 01:28:00",487,-2.843788,42.66897,0.53,244.6,0.53,-3.2
"2022-01-26 01:29:00",488,-2.874588,42.67587,0.45,236.5,0.45,-3.2
"2022-01-26 01:30:00",489,-2.899017,42.69562,0.46,236.3,0.46,-3.2
"2022-01-26 01:31:00",490,-2.908142,42.6892,0.93,201.6,0.93,-3.1
"2022-01-26 01:32:00",491,-2.86219,42.69244,0.32,186.7,0.32,-3.2
"2022-01-26 01:33:00",492,-2.884827,42.7403,0.07,160.4,0.07,-3.3
"2022-01-26 01:34:00",493,-2.886826,42.68444,0.36,295.9,0.36,-3.5
"2022-01-26 01:35:00",494,-2.95092,42.72558,0.13,294.9,0.13,-3.5
"2022-01-26 01:36:00",495,-2.941711,42.72576,0.18,120.2,0.18,-3.6
"2022-01-26 01:37:00",496,-2.967644,42.74109,0.54,325.3,0.54,-3.5
"2022-01-26 01:38:00",497,-2.998756,42.77009,0.22,199,0.22,-3.5
"2022-01-26 01:39:00",498,-3.046646,42.75204,0.36,242.6,0.36,-3.3
"2022-01-26 01:40:00",499,-3.075119,42.80001,0.31,228.8,0.31,-3.3
"2022-01-26 01:41:00",500,-3.04866,42.72116,1.65,198.7,1.65,-3.1
"2022-01-26 01:42:00",501,-3.059296,42.92616,0.88,152.2,0.88,-3.1
"2022-01-26 01:43:00",502,-3.078705,42.92059,0.87,230.8,0.87,-3.1
"2022-01-26 01:44:00",503,-3.037003,42.92426,0.69,283.6,0.69,-3.1
"2022-01-26 01:45:00",504,-2.995415,42.94989,0.55,237.7,0.55,-3.1
"2022-01-26 01:46:00",505,-2.906021,43.04394,0.99,198.5,0.99,-3
"2022-01-26 01:47:00",506,-2.884857,43.02797,0.77,269,0.77,-3.1
"2022-01-26 01:48:00",507,-2.837242,43.00599,0.39,289.2,0.39,-3.3
"2022-01-26 01:49:00",508,-2.861275,42.98679,0.28,179.4,0.28,-3.1
"2022-01-26 01:50:00",509,-2.856308,43.05716,0.07,262.3,0.07,-3.4
"2022-01-26 01:51:00",510,-2.824654,43.01049,0.4,331.5,0.4,-3.2
"2022-01-26 01:52:00",511,-2.83741,42.99538,0.28,326.3,0.28,-3.1
"2022-01-26 01:53:00",512,-2.843376,42.99744,0.21,237,0.21,-3.4
"2022-01-26 01:54:00",513,-2.865074,42.94734,0.4,212.7,0.4,-3.1
"2022-01-26 01:55:00",514,-2.819885,42.97826,0.15,224.5,0.15,-3.2
"2022-01-26 01:56:00",515,-2.843918,43.00784,0.44,116.4,0.44,-3.3
"2022-01-26 01:57:00",516,-2.81353,43.0078,0.21,218.2,0.21,-3.4
"2022-01-26 01:58:00",517,-2.862686,42.98197,0.62,149.2,0.62,-3
"2022-01-26 01:59:00",518,-2.851952,43.01507,0.53,245.7,0.53,-3.2
"2022-01-26 02:00:00",519,-2.782547,42.98658,0.79,273,0.79,-3.1
"2022-01-26 02:01:00",520,-2.793243,43.00403,1.14,247.8,1.14,-3
"2022-01-26 02:02:00",521,-2.790817,43.06151,0.13,268.3,0.13,-3.2
"2022-01-26 02:03:00",522,-2.814774,42.98763,0.8,228.8,0.8,-3.2
"2022-01-26 02:04:00",523,-2.813828,42.98092,0.48,211.9,0.48,-3.1
"2022-01-26 02:05:00",524,-2.774033,42.95038,0.3,237.3,0.3,-3.2
"2022-01-26 02:06:00",525,-2.793617,43.00085,0.52,202.5,0.52,-3.2
"2022-01-26 02:07:00",526,-2.802788,42.96594,0.15,206.1,0.15,-3.2
"2022-01-26 02:08:00",527,-2.806015,42.99477,0.25,196.4,0.25,-3.4
"2022-01-26 02:09:00",528,-2.819504,43.01277,0.81,288.5,0.81,-3.5
"2022-01-26 02:10:00",529,-2.820374,42.99956,1.11,332.8,1.11,-3.5
"2022-01-26 02:11:00",530,-2.929016,42.96724,0.36,299.5,0.36,-3.6
"2022-01-26 02:12:00",531,-2.987404,42.94679,0.26,308.2,0.26,-3.8
"2022-01-26 02:13:00",532,-3.086273,42.92438,0.65,318.5,0.65,-3.5
"2022-01-26 02:14:00",533,-3.094933,42.85752,1.22,333.5,1.22,-3.5
"2022-01-26 02:15:00",534,-3.153191,42.99033,0.33,161.5,0.33,-3.6
"2022-01-26 02:16:00",535,-3.210518,43.08349,0.19,12.1,0.19,-3.6
"2022-01-26 02:17:00",536,-3.227234,43.02113,1.14,189.1,1.14,-3.2
"2022-01-26 02:18:00",537,-3.202652,43.08686,0.23,195.6,0.23,-3.6
"2022-01-26 02:19:00",538,-3.204445,43.11495,0.19,245.9,0.19,-3.6
"2022-01-26 02:20:00",539,-3.17794,43.14758,0.57,264.5,0.57,-3.3
"2022-01-26 02:21:00",540,-3.271355,43.09145,0.43,196.7,0.43,-3.6
"2022-01-26 02:22:00",541,-3.264679,43.15649,0.08,327.4,0.08,-4
"2022-01-26 02:23:00",542,-3.220734,43.26146,0.42,241.1,0.42,-3.7
"2022-01-26 02:24:00",543,-3.248543,43.19612,0.38,189.7,0.38,-3.7
"2022-01-26 02:25:00",544,-3.303101,43.28075,0.55,274.7,0.55,-3.5
"2022-01-26 02:26:00",545,-3.313538,43.24257,0.9,229.3,0.9,-3.3
"2022-01-26 02:27:00",546,-3.312744,43.28162,1.55,216.7,1.55,-3.2
"2022-01-26 02:28:00",547,-3.281166,43.27914,1.02,217.1,1.02,-3.6
"2022-01-26 02:29:00",548,-3.242683,43.3307,2.22,267.1,2.22,-3.8
"2022-01-26 02:30:00",549,-3.260376,43.22554,0.59,300.2,0.59,-3.9
"2022-01-26 02:31:00",550,-3.355934,43.18699,1.6,254.6,1.6,-3.9
"2022-01-26 02:32:00",551,-3.449509,43.14611,0.69,236.7,0.69,-3.9
"2022-01-26 02:33:00",552,-3.468758,43.16273,0.37,83,0.37,-3.9
"2022-01-26 02:34:00",553,-3.51825,43.15904,1.47,251.2,1.47,-3.7
"2022-01-26 02:35:00",554,-3.576981,43.14241,0.39,239.9,0.39,-3.9
"2022-01-26 02:36:00",555,-3.590309,43.14434,0.51,122.2,0.51,-3.9
"2022-01-26 02:37:00",556,-3.549263,43.25462,0.04,110.1,0.04,-4.1
"2022-01-26 02:38:00",557,-3.600975,43.16404,0.21,256.1,0.21,-4
"2022-01-26 02:39:00",558,-3.639481,43.24288,0.23,213.1,0.23,-3.8
"2022-01-26 02:40:00",559,-3.612289,43.1897,1.94,225,1.94,-4
"2022-01-26 02:41:00",560,-3.639023,43.17604,2.45,207.8,2.45,-3.8
"2022-01-26 02:42:00",561,-3.594963,43.17812,0.89,295,0.89,-4
"2022-01-26 02:43:00",562,-3.656227,43.19399,0.67,329.9,0.67,-4
"2022-01-26 02:44:00",563,-3.646713,43.20686,0.92,275,0.92,-4.1
"2022-01-26 02:45:00",564,-3.722214,43.16876,0.3,123.6,0.3,-3.9
"2022-01-26 02:46:00",565,-3.723396,43.18555,0.52,248.1,0.52,-4.2
"2022-01-26 02:47:00",566,-3.713432,43.18389,0.67,240.6,0.67,-4.1
"2022-01-26 02:48:00",567,-3.741882,43.23468,0.36,231.8,0.36,-4.1
"2022-01-26 02:49:00",568,-3.732063,43.21431,0.44,166.7,0.44,-4
"2022-01-26 02:50:00",569,-3.749954,43.19778,0.82,217.8,0.82,-4.2
"2022-01-26 02:51:00",570,-3.766304,43.22393,0.8,256.1,0.8,-4.1
"2022-01-26 02:52:00",571,-3.770187,43.16472,1.11,225.2,1.11,-4
"2022-01-26 02:53:00",572,-3.812202,43.18509,0.41,262.2,0.41,-4.3
"2022-01-26 02:54:00",573,-3.809219,43.17989,0.32,115.4,0.32,-4.2
"2022-01-26 02:55:00",574,-3.818588,43.18162,0.66,224.9,0.66,-4.2
"2022-01-26 02:56:00",575,-3.816147,43.17151,0.83,176.8,0.83,-4.3
"2022-01-26 02:57:00",576,-3.88546,43.19444,0.53,156.3,0.53,-4.5
"2022-01-26 02:58:00",577,-3.91954,43.17378,0.73,223,0.73,-4.5
"2022-01-26 02:59:00",578,-3.988708,43.10433,1.97,239.8,1.97,-4.4
"2022-01-26 03:00:00",579,-4.002174,43.14639,0.85,270.5,0.85,-4.4
"2022-01-26 03:01:00",580,-4.030365,43.1603,0.57,281.3,0.57,-4.4
"2022-01-26 03:02:00",581,-4.084045,43.14756,0.57,254.7,0.57,-4.6
"2022-01-26 03:03:00",582,-4.075722,43.18831,0.18,32.4,0.18,-4.7
"2022-01-26 03:04:00",583,-4.103546,43.20961,0.26,171.7,0.26,-4.4
"2022-01-26 03:05:00",584,-4.155952,43.25685,0.12,203.6,0.12,-4.7
"2022-01-26 03:06:00",585,-4.173126,43.2087,0.5,167.6,0.5,-4.3
"2022-01-26 03:07:00",586,-4.230293,43.24609,0.45,233.1,0.45,-4.4
"2022-01-26 03:08:00",587,-4.230347,43.2799,1.14,282.4,1.14,-4.3
"2022-01-26 03:09:00",588,-4.163727,43.41746,0.68,298.5,0.68,-4.6
"2022-01-26 03:10:00",589,-4.194664,43.32076,0.64,240.1,0.64,-4.6
"2022-01-26 03:11:00",590,-4.203926,43.35855,0.8,346.8,0.8,-4.7
"2022-01-26 03:12:00",591,-4.247093,43.36387,1.27,258.4,1.27,-4.6
"2022-01-26 03:13:00",592,-4.295746,43.3346,0.42,273.9,0.42,-4.9
"2022-01-26 03:14:00",593,-4.357178,43.3465,0.34,344,0.34,-5
"2022-01-26 03:15:00",594,-4.413879,43.34325,0.44,290.8,0.44,-5
"2022-01-26 03:16:00",595,-4.427216,43.27131,0.3,107.3,0.3,-5
"2022-01-26 03:17:00",596,-4.511208,43.37628,0.05,50.5,0.05,-4.9
"2022-01-26 03:18:00",597,-4.547073,43.43855,1.2,291.5,1.2,-4.9
"2022-01-26 03:19:00",598,-4.572372,43.3898,0.44,256.2,0.44,-4.9
"2022-01-26 03:20:00",599,-4.590431,43.47139,0.35,324.2,0.35,-4.9
"2022-01-26 03:21:00",600,-4.640694,43.50546,0.43,292.2,0.43,-5.1
"2022-01-26 03:22:00",601,-4.650032,43.61995,0.76,243.5,0.76,-4.7
"2022-01-26 03:23:00",602,-4.647324,43.5485,1.2,286.7,1.2,-4.7
"2022-01-26 03:24:00",603,-4.634506,43.59635,0.44,241.5,0.44,-4.9
"2022-01-26 03:25:00",604,-4.654686,43.61992,0.2,259.8,0.2,-4.9
"2022-01-26 03:26:00",605,-4.729248,43.60629,0.9,323.2,0.9,-5
"2022-01-26 03:27:00",606,-4.728867,43.67075,0.57,346.8,0.57,-4.8
"2022-01-26 03:28:00",607,-4.765457,43.68154,0.39,305.5,0.39,-4.9
"2022-01-26 03:29:00",608,-4.710976,43.88198,0.72,186.1,0.72,-4.8
"2022-01-26 03:30:00",609,-4.743256,43.76512,0.35,155.7,0.35,-4.6
"2022-01-26 03:31:00",610,-4.750832,43.84636,0.14,286.3,0.14,-5
"2022-01-26 03:32:00",611,-4.747932,43.88932,1.29,195.8,1.29,-4.7
"2022-01-26 03:33:00",612,-4.705734,43.88007,0.55,235.1,0.55,-4.9
"2022-01-26 03:34:00",613,-4.722458,43.89527,0.32,234.3,0.32,-5
"2022-01-26 03:35:00",614,-4.732338,43.8956,0.23,324.5,0.23,-5.1
"2022-01-26 03:36:00",615,-4.721664,43.90683,0.37,286,0.37,-5.3
"2022-01-26 03:37:00",616,-4.684357,43.8806,0.75,191.7,0.75,-5
"2022-01-26 03:38:00",617,-4.698875,43.95406,0.52,217.3,0.52,-5
"2022-01-26 03:39:00",618,-4.751587,43.94379,0.03,154.8,0.03,-5
